,Area_name,FIPS_Code,tot_house_2000,hsgsd2000,hsg_mobile_200,vacant2000,oldhouse2000,hsg50_59_2000,hsg_slght_crwd_2000,hsg-mod_crowd_2000,hsg_very_crwd_2000,hsg_inc_plumb_2000,hsg_utilitygas_2000,hsg_bottledgas_2000,hsg_electric_2000,hsg_kero_2000,hsg_coal_2000,hsg_wood_2000,hsg_solar_2000,hsg_other_fuel_2000,hsg_noheat_2000
2407,"Clay, TN",47027,3959,63.8545087143,30.664309169,14.6501641829,14.8774943167,8.79009850972,0.732508209144,0.252589037636,0.0,1.51553422581,2.12174791614,15.9636271786,52.2101540793,3.05632735539,0.0,11.7201313463,0.0,0.176812326345,0.101035615054
2408,"Cocke, TN",47029,15844,62.1749558192,29.0520070689,13.1406210553,13.6455440545,8.76041403686,1.88714970967,0.132542287301,0.151476899773,1.69780358495,12.1623327443,9.29689472355,50.3534460995,6.6018682151,0.315576874527,7.70007573845,0.0,0.176723049735,0.252461499621
2409,"Coffee, TN",47031,20746,70.808830618,14.9956618143,8.97040393329,11.2792827533,14.1087438542,1.40750024101,0.366335679167,0.0241010315241,0.414537742215,27.5956810952,9.26443651788,50.1976284585,0.973681673576,0.0,2.66075388027,0.0,0.110864745011,0.226549696327
2410,"Crockett, TN",47033,6138,79.4069729554,13.375692408,8.24372759857,19.3874226132,12.0071684588,1.80840664712,0.439882697947,0.342130987292,0.342130987292,29.8468556533,15.1515151515,43.4506353861,1.05897686543,0.0977517106549,1.49885956338,0.0325839035516,0.162919517758,0.456174649723
2411,"Cumberland, TN",47035,22442,68.7149095446,20.0427769361,13.0737010962,6.71063185099,4.65199180109,0.895642099635,0.36093039836,0.0668389626593,0.472328669459,37.349612334,11.309152482,31.5569022369,1.28330808306,0.0445593084395,5.15551198645,0.0,0.178237233758,0.0490152392835
2412,"Davidson, TN",47037,252977,52.7198124731,1.6483711958,6.1555003024,14.637299043,13.9162848797,2.08951801942,1.00404384588,0.387386995656,0.419801009578,33.3880155113,1.39736023433,57.9582333572,0.473165544694,0.00316234282168,0.219387533254,0.0189740569301,0.0703621277824,0.315838989315
2413,"Decatur, TN",47039,6448,69.2152605459,23.6662531017,23.8833746898,13.2133995037,9.32071960298,1.51985111663,0.356699751861,0.0,0.728908188586,39.3300248139,11.8331265509,21.0607940447,0.465260545906,0.0930521091811,3.33436724566,0.0,0.0,0.0
2414,"DeKalb, TN",47041,8409,76.6202877869,15.1623260792,16.9461291473,11.8682364134,10.0606493043,1.36758235224,0.606493043168,0.142704245451,0.642169104531,42.9420858604,4.79248424307,30.288976097,0.808657390891,0.0,4.12653109763,0.0,0.0,0.0951361636342
2415,"Dickson, TN",47043,17614,71.2047235154,17.1795162939,6.47780174861,14.346542523,7.82899965936,1.73157715454,0.340638128761,0.204382877257,0.363347337345,45.9804700806,8.43647098899,34.8018621551,1.1354604292,0.0,2.97490632451,0.0170319064381,0.0340638128761,0.141932553651
2416,"Dyer, TN",47045,16123,75.2713514855,8.57780810023,8.50958258389,17.0067605284,12.9442411462,1.97853997395,0.55820877008,0.198474229362,0.483780934069,51.5040625194,4.79439310302,34.2057929666,0.161260311356,0.0,0.601625007753,0.0,0.0,0.223283508032
2417,"Fayette, TN",47047,11214,75.164972356,17.4781523096,6.66131621188,8.48047084002,5.24344569288,2.87141073658,0.43695380774,0.0624219725343,0.909577314072,35.9104690565,23.7025147138,29.3561619404,0.784733369003,0.0,3.24594257179,0.0535045478866,0.187265917603,0.0980916711254
2418,"Fentress, TN",47049,7598,70.2290076336,23.2166359568,11.9110292182,10.3448275862,8.01526717557,1.56620163201,0.473808897078,0.0,1.14503816794,26.3753619374,18.7022900763,27.2176888655,2.7244011582,0.18425901553,12.1216109503,0.0,0.763358778626,0.0
2419,"Franklin, TN",47051,16813,77.0653660858,14.3400939749,10.7654790936,14.447153988,9.40343781598,1.36798905609,0.362814488788,0.0297388925236,0.559091179444,24.1777196217,18.4321655862,42.5682507583,1.02301790281,0.0,2.53970142152,0.0,0.148694462618,0.344971153274
2420,"Gibson, TN",47053,21059,77.2448834228,10.6795194454,7.31753644523,22.2042832043,15.1811576998,1.81395127974,0.265919559333,0.09971983475,0.465359228833,47.0867562562,6.14938980958,36.8298589677,0.731278788167,0.0,1.50054608481,0.0237428177976,0.261170995774,0.09971983475
2421,"Giles, TN",47055,13113,72.4471898116,16.6399755967,10.6764279722,21.8714253031,8.59452451765,0.846488217799,0.373674979028,0.045756119881,0.960878517502,19.21757035,20.2775871273,43.3539235873,1.06764279722,0.0533821398612,4.96453900709,0.045756119881,0.114390299703,0.228780599405
2422,"Grainger, TN",47057,9732,63.5224003288,32.8606658446,15.0226058364,11.6009042335,8.42581175503,1.45910398685,0.55487053021,0.0308261405672,2.33251130292,0.452116728319,10.9535552815,59.946568023,4.94245787094,0.380189066995,7.77846280312,0.0,0.0513769009453,0.472667488697
2423,"Greene, TN",47059,28116,68.3063024612,22.2542324655,8.39379712619,18.6690852184,10.559823588,1.24128610044,0.359226063451,0.0320102432778,0.739792289088,4.28581590553,6.70436761986,68.8220230474,6.41271873666,0.316545739081,4.51700099587,0.0213401621852,0.18850476597,0.337885901266
2424,"Grundy, TN",47061,6282,69.4046482012,25.135307227,11.4613180516,18.4495383636,5.36453358803,1.79879019421,0.604902897167,0.350206940465,1.01878382681,8.21394460363,34.3521171601,36.0553963706,1.78287169691,0.270614453996,7.68863419293,0.0,0.175103470232,0.0
2425,"Hamblen, TN",47063,24693,70.2911756368,11.6672741263,6.00170088689,9.84084558377,10.9221236788,1.82237881181,0.692503948487,0.340177378204,0.364475762362,17.8674118171,3.98493500182,67.4685133439,2.42173895436,0.153889766331,1.89122423359,0.0,0.0769448831653,0.133641112866
2426,"Hamilton, TN",47065,134692,67.4598342886,4.46648650254,7.60846969382,18.4650907255,14.5851275503,1.37053425593,0.518961779467,0.121759273008,0.436551539809,31.157752502,3.81611380037,54.7738544234,1.76031241648,0.0519704214059,0.528613429157,0.0356368603926,0.0571674635465,0.210108989398
2427,"Hancock, TN",47067,3280,71.9512195122,18.4451219512,15.5792682927,20.1829268293,12.743902439,1.5243902439,0.670731707317,0.121951219512,6.46341463415,0.213414634146,10.9451219512,41.4329268293,7.25609756098,6.12804878049,17.4390243902,0.0609756097561,0.823170731707,0.121951219512
2428,"Hardeman, TN",47069,10694,70.3665606882,21.8346736488,11.9880306714,12.7735178605,9.04245371236,2.72115204788,0.589115391808,0.0561062277913,1.44005984664,38.6665419862,13.0353469235,31.8870394614,0.635870581635,0.121563493548,3.49728819899,0.0,0.0187020759304,0.149616607443
2429,"Hardin, TN",47071,12807,73.5066760365,19.5518076052,18.5913953307,11.79823534,9.61193097525,0.835480596549,0.523151401577,0.0468493792457,0.87452174592,34.535800734,17.7715311939,24.6896228625,0.374795033966,0.0,4.01343015538,0.0,0.0,0.0234246896229
2430,"Hawkins, TN",47073,24416,66.747214941,22.3378112713,10.1572739187,14.4044888598,9.3504259502,0.868283093054,0.106487549148,0.0,1.49492136304,17.6564547837,4.3496068152,58.3469855832,3.43627129751,0.50376802097,4.87385321101,0.0,0.217070773263,0.45871559633
2431,"Haywood, TN",47075,8086,70.9621568142,10.4625278259,6.52980460054,16.1019045263,8.87954489241,2.53524610438,1.34800890428,0.16077170418,1.16250309176,48.2933465249,14.2715805095,27.4919614148,0.779124412565,0.0742023250062,2.20133564185,0.0,0.222606975019,0.136037595845
2432,"Henderson, TN",47077,11446,65.4726542023,27.6341079853,9.95981128779,11.2615760965,9.2696138389,1.04840118819,0.305783679888,0.0524200594094,0.550410623799,57.8630089114,5.42547614887,24.2355408003,0.698934125459,0.0,1.70365193081,0.0,0.0524200594094,0.0611567359776
2433,"Henry, TN",47079,15783,65.4628397643,25.2043337768,17.5125134639,14.6360007603,10.131153773,1.45726414497,0.196413863017,0.0633593106507,0.316796553254,25.508458468,8.8703034911,44.0537286954,0.709624279288,0.0,2.93987201419,0.114046759171,0.0380155863904,0.253437242603
2434,"Hickman, TN",47081,8904,68.9914645103,25.9995507637,9.24303683738,14.0161725067,8.62533692722,2.66172506739,0.471698113208,0.280772686433,1.17924528302,24.4384546271,11.5790655885,44.4631626235,0.831087151842,0.101078167116,9.01841868823,0.0,0.0,0.325696316262
2435,"Houston, TN",47083,3901,66.6239425788,27.839015637,17.5596001025,14.8679825686,6.89566777749,1.40989489874,0.69213022302,0.128172263522,1.02537810818,8.71571391951,21.5842091771,43.0658805435,1.82004614201,0.0,6.99820558831,0.0,0.0,0.256344527044
2436,"Humphreys, TN",47085,8482,68.5923131337,23.6500825277,14.6663522754,11.8721999528,10.6342843669,1.56802640887,0.153265739212,0.0471586889884,0.542324923367,46.8875265268,4.78660693233,29.0733317614,0.389059184155,0.0,3.90238151379,0.0,0.176845083707,0.117896722471
2437,"Jackson, TN",47087,5163,69.0877396862,25.3922138292,13.4999031571,16.8506682162,8.07669959326,1.3364323068,0.639163277164,0.0,1.41390664342,5.46194073213,23.2229324036,44.2184776293,1.93685841565,0.0,11.1175673058,0.193685841565,0.0,0.348634514817
2438,"Jefferson, TN",47089,19319,64.5633831979,25.8864330452,11.2014079404,12.5472332936,7.91448832755,1.31476784513,0.341632589679,0.0983487758166,0.54350639267,14.9438376728,7.00864433977,59.3819555878,3.62337595114,0.175992546198,3.4266783995,0.0,0.103525027175,0.134582535328
2439,"Johnson, TN",47091,7879,64.7671024242,27.0592714812,13.3519482168,18.9998730803,7.65325548928,1.25650463257,0.164995557812,0.0,2.18301814951,0.634598299277,11.410077421,37.8728265008,27.4907983247,0.456910775479,8.40208148242,0.0,0.190379489783,0.190379489783
2440,"Knox, TN",47093,171439,65.990235594,5.42408670139,7.91360192255,15.6872123612,12.3215837703,0.978773791261,0.332479774147,0.0618295720344,0.31089775372,32.4669415944,2.44051820181,54.236783929,1.62448451053,0.104993612889,0.823616563326,0.0134158505358,0.156907121483,0.218736693518
2441,"Lake, TN",47095,2716,66.9734904271,9.79381443299,11.2665684831,20.9867452135,14.1016200295,0.9941089838,0.773195876289,0.0,0.957290132548,49.0795287187,6.07511045655,32.4742268041,0.0,0.0736377025037,0.773195876289,0.0,0.0,0.257731958763
2442,"Lauderdale, TN",47097,10563,70.803748935,14.7117296223,9.42913944902,14.5507904951,7.88601722995,2.38568588469,0.454416358989,0.132538104705,0.814162643188,52.816434725,7.39373284105,27.7951339582,0.80469563571,0.0,1.58099024898,0.0378680299157,0.0189340149579,0.123071097226
2443,"Lawrence, TN",47099,16821,76.3509898341,13.5901551632,7.9721776351,18.1083169847,10.0826348017,1.50407229059,0.315082337554,0.196183342251,1.85482432673,33.6068010225,19.0951786457,32.6674989596,0.683669222995,0.0,5.7190416741,0.0,0.154568693895,0.101064146008
2444,"Lewis, TN",47101,4821,69.0520638872,25.3474382908,9.12673719145,11.5743621655,10.6616884464,2.05351586808,0.725990458411,0.20742584526,1.0371292263,36.9632856254,14.747977598,30.3671437461,0.31113876789,0.0,8.25554864136,0.0,0.0,0.228168429786
2445,"Lincoln, TN",47103,13999,72.0265733267,17.6012572327,10.6864776055,20.4800342882,8.88634902493,1.80012858061,0.335738267019,0.0,0.785770412172,31.2022287306,26.2875919709,27.8662761626,0.514322451604,0.0,3.25737552682,0.0,0.00714336738338,0.178584184585
2446,"Loudon, TN",47105,17277,75.3082132315,14.5337732245,7.71545985993,17.4046420096,9.41135613822,1.284945303,0.445679226718,0.0694565028651,0.243097760028,28.639231348,7.88910111709,51.0215893963,2.06054291833,0.0,2.19366788216,0.0463043352434,0.335706430515,0.0983967123922
2447,"McMinn, TN",47107,21626,69.1020068436,17.8396374734,8.80884120966,18.006103764,11.0515120688,1.27161749746,0.393045408305,0.0554887635254,0.578007953389,29.0391195783,10.0712105799,45.9955608989,1.91436234163,0.0554887635254,3.89808563766,0.0,0.0369925090169,0.180338481458
2448,"McNairy, TN",47109,11219,75.7465014707,18.8519475889,11.0437650414,13.1829931366,10.7674480792,1.25679650593,0.276316962296,0.0891345039665,0.686335680542,21.214011944,28.719137178,35.2437828683,0.543720474196,0.0,3.05731348605,0.0,0.124788305553,0.0534807023799
2449,"Macon, TN",47111,8894,66.2918821678,27.0519451315,10.9961771981,11.367213852,9.35462109287,2.01259275916,0.832021587587,0.0899482797391,1.50663368563,17.3375309197,16.4717787272,46.53699123,1.4841466157,0.0,6.97099167978,0.0,0.179896559478,0.0224870699348
2450,"Madison, TN",47113,38205,70.2368799895,6.73733804476,6.94411726214,15.0451511582,9.88875801597,1.8217510797,0.30362517995,0.151812589975,0.387383850281,51.8806438948,6.43109540636,33.097762073,0.298390263055,0.0,1.01557387776,0.0,0.240806177202,0.0916110456746
2451,"Marion, TN",47115,12140,67.784184514,24.5387149918,9.08566721582,13.3113673806,7.48764415157,1.3097199341,0.0658978583196,0.131795716639,1.01317957166,18.2454695222,16.2355848435,50.1894563427,3.83031301483,0.00823723228995,2.28995057661,0.0,0.0988467874794,0.0164744645799
2452,"Marshall, TN",47117,11181,72.5874250961,15.7320454342,7.81683212593,20.8836418925,10.5357302567,1.31473034612,0.527680887219,0.0,0.330918522494,26.7239066273,17.189875682,44.2447008318,0.733386995796,0.0,2.98721044629,0.0715499508094,0.0,0.232537340131
2453,"Maury, TN",47119,28674,72.3128967008,12.4119411313,7.77708028179,16.384180791,12.0562181767,2.14131268745,0.488247192579,0.101136918463,0.432447513427,36.0082304527,10.9332496338,42.4740182744,0.707958429239,0.0,1.81000209249,0.0244123596289,0.0278998395759,0.237148636395
2454,"Meigs, TN",47121,5188,58.8858905166,35.3122590594,17.0393215112,9.42559753277,6.63068619892,1.40709329221,0.366229760987,0.289128758674,1.00231303007,3.25751734773,19.7378565921,50.7517347726,2.58288357749,0.154202004626,5.16576715497,0.0,0.693909020817,0.616808018504
2455,"Monroe, TN",47123,17287,63.9787123272,26.864117545,11.3264302655,12.998206745,6.87221611616,1.40568056921,0.647885694452,0.098339792908,0.942905073176,13.1428240875,11.6272343379,53.7802973333,3.25099785966,0.0636316307052,6.1896222595,0.0,0.202464279516,0.416497946434
2456,"Montgomery, TN",47125,52167,70.8551383058,7.15011405678,7.35522456726,7.00826192804,7.57183660168,2.54950447601,0.619165372745,0.124599842813,0.465811720053,21.7838863649,4.64853259724,63.7203596143,0.715011405678,0.0134184446106,1.46452738321,0.044089175149,0.0421722544904,0.212778193111
2457,"Moore, TN",47127,2515,77.4155069583,18.2107355865,12.0874751491,20.9542743539,6.5606361829,1.51093439364,0.0,0.0,0.198807157058,8.98608349901,30.4174950298,39.3638170974,0.397614314115,0.0,8.2703777336,0.0,0.477137176938,0.0
2458,"Morgan, TN",47129,7714,70.3785325382,26.6139486648,9.38553279751,14.8301788955,7.12989369977,1.78895514649,0.207415089448,0.0,1.19263676432,43.5053150117,11.6152450091,24.5138708841,2.42416385792,0.324086077262,7.0910033705,0.0,1.02411200415,0.116670987814
2459,"Obion, TN",47131,14489,70.5983849817,15.0320933122,9.02063634481,19.0903443992,13.1410035199,1.82897370419,0.345089378149,0.110428601008,0.483125129409,43.7711367244,9.52446683691,36.0066257161,0.338187590586,0.0,1.11118779764,0.0,0.0966250258817,0.131133963697
2460,"Overton, TN",47133,9168,68.0737347295,25.9380453752,11.5401396161,12.2054973822,8.52966841187,1.25436300175,0.0,0.152705061082,1.34162303665,13.4707678883,18.8154450262,44.0881326353,2.20331588133,0.0,9.1404886562,0.076352530541,0.589005235602,0.076352530541
2461,"Perry, TN",47135,4115,64.3013365735,31.3487241798,26.5370595383,12.8554070474,8.09234507898,1.60388821385,0.704738760632,0.243013365735,0.850546780073,23.6208991495,10.1579586877,30.5224787363,0.340218712029,0.0,8.77278250304,0.0,0.0,0.048602673147
2462,"Pickett, TN",47137,2956,71.1772665765,23.2746955345,29.2625169147,11.400541272,7.71312584574,0.676589986468,0.473612990528,0.0,1.04871447903,1.86062246279,31.1907983762,28.4844384303,2.09742895805,0.10148849797,5.64952638701,0.0,1.31935047361,0.0338294993234
2463,"Polk, TN",47139,7369,67.0647306283,27.6156873389,12.4983037047,15.565205591,9.49925363007,2.0355543493,0.352829420546,0.081422173972,1.13991043561,1.51988058081,22.4046682046,45.9221061202,12.1861853711,0.189985072601,4.83104898901,0.0,0.244266521916,0.20355543493
2464,"Putnam, TN",47141,26916,67.6029127656,11.450438401,7.62000297221,9.47763412097,7.66830138208,1.16659236142,0.501560410165,0.159756278793,0.601872492198,27.7678704117,6.42368851241,54.2019616585,0.951107148165,0.0185763114876,2.73814831327,0.0,0.0222915737851,0.256353098529
2465,"Rhea, TN",47143,12565,64.910465579,25.8495821727,10.9908475925,11.1977715877,7.74373259053,1.48030242738,0.191006764823,0.0557103064067,0.684440907282,44.0191006765,6.74094707521,33.4978113808,1.85435734182,0.0397930760048,2.66613609232,0.0,0.0955033824115,0.0955033824115
2466,"Roane, TN",47145,23369,69.0316230904,18.3961658608,9.28152680902,14.2881595276,13.4109290085,1.3094270187,0.0855834652745,0.0427917326373,0.359450554153,29.7873250888,8.82793444307,46.7157345201,1.75446103813,0.18400445034,3.15375069537,0.0,0.0770251187471,0.21823783645
2467,"Robertson, TN",47147,20995,76.0943081686,12.6553941415,5.18694927364,14.3605620386,6.89688020957,2.25291736128,0.552512502977,0.161943319838,0.381043105501,31.2169564182,11.931412241,47.7208859252,1.67658966421,0.0190521552751,2.16241962372,0.0,0.0523934270064,0.0333412717314
2468,"Rutherford, TN",47149,70616,68.2564857823,6.6868698312,5.90942562592,6.25354027416,5.66019032514,1.6426872097,0.56927608474,0.19259091424,0.30871190665,32.8820663872,4.46357765945,55.1815452589,0.548034439787,0.00991276764473,0.66557154186,0.0127449869718,0.0467316188966,0.280389713379
2469,"Scott, TN",47151,8909,64.1935121787,27.9604893927,7.92457065888,12.3582893703,7.61028173757,1.6836906499,0.729599281625,0.0785722303289,1.36940172859,51.8352228084,5.26433943204,24.5369850713,2.24492086654,1.03266359861,6.58884274329,0.0,0.550005612302,0.0224492086654
2470,"Sequatchie, TN",47153,4916,67.3515052889,26.932465419,9.21480878763,10.2318958503,7.20097640358,1.79007323027,0.305126118796,0.162733930024,1.36289666395,17.4125305126,19.1008950366,45.8096013019,2.82750203417,0.183075671277,5.28885272579,0.162733930024,0.0,0.0
2471,"Sevier, TN",47155,37252,65.6635885322,17.2635026307,23.5826264362,6.70836465156,4.85879952754,1.31805003758,0.289917319875,0.0993235262536,0.504670890154,9.79813164394,6.86674540964,53.0468162783,3.07902931386,0.0644260710834,3.1676151616,0.0429507140556,0.102007945882,0.249651025448
2472,"Shelby, TN",47157,362954,65.7981452195,1.16681452746,6.77441218446,14.6357389642,15.2366415579,2.97668575081,1.222193446,0.47554235523,0.566738484767,56.3947497479,1.28611339178,34.9675165448,0.0479399593337,0.00771447621462,0.140789190917,0.0297558368278,0.103318877874,0.247689789891
2473,"Smith, TN",47159,7665,72.1591650359,19.5955642531,10.2674494455,21.0697977821,8.02348336595,1.33072407045,0.521852576647,0.0,0.861056751468,30.1500326158,13.8030006523,39.0476190476,1.60469667319,0.0,4.57925636008,0.0,0.339204174821,0.208741030659
2474,"Stewart, TN",47161,5977,68.6966705705,26.3342814121,17.5171490714,13.9032959679,5.97289610172,1.08750209135,0.43500083654,0.0836540070269,1.52250292789,1.13769449557,27.5388991133,45.4575874184,0.635770453405,0.0,7.26116780994,0.0,0.0,0.451731637945
2475,"Sullivan, TN",47163,69052,69.9661124949,13.8924288942,7.9592191392,19.4273880554,15.1436598505,0.753055668192,0.231709436367,0.0362045994323,0.476452528529,11.543474483,2.57052655969,71.5287030064,3.99119504142,0.362045994323,1.63065515843,0.0434455193188,0.211434860685,0.159300237502
2476,"Sumner, TN",47165,51657,74.5397525989,7.90599531525,5.25775790309,7.56528640842,6.32247323693,1.48866562131,0.512999206303,0.112279071568,0.609791509379,36.846893935,6.07468494105,49.2692181118,0.82660626827,0.0154867684922,1.53319008072,0.0,0.0948564570145,0.0813055345839
2477,"Tipton, TN",47167,19064,76.6942929081,15.4846831725,5.02517834662,10.1972303819,6.23164078892,2.57028955099,0.141628199748,0.12064624423,0.624213176668,51.0805707092,10.5958875367,31.2473772556,0.461603021402,0.0,1.39530004196,0.0104909777591,0.083927822073,0.0996642887117
2478,"Trousdale, TN",47169,3095,67.1728594507,22.7786752827,10.1777059774,17.9644588045,9.98384491115,1.74474959612,0.16155088853,0.193861066236,0.226171243942,17.4474959612,23.1987075929,42.8109854604,2.84329563813,0.0,2.97253634895,0.0,0.0,0.549273021002
2479,"Unicoi, TN",47171,8214,72.5712198685,18.7119551984,8.49768687607,26.6739712686,12.7830533236,1.42439737034,0.353055758461,0.073046018992,0.511322132944,35.6586316046,2.81227173119,38.5561236913,10.8960311663,0.18261504748,3.29924519114,0.0,0.0,0.0973946919893
2480,"Union, TN",47173,7916,62.6200101061,32.2637695806,14.8307225872,9.36078827691,6.73319858514,1.83173319859,0.151591712986,0.126326427489,1.35169277413,0.985346134411,7.98383021728,63.8201111673,3.3097524002,1.22536634664,7.50378979282,0.0,0.252652854977,0.088428499242
2481,"Van Buren, TN",47175,2453,69.7513249083,26.0497350183,11.1292295149,13.3306155728,6.03342845495,1.3860578883,0.122299225438,0.0,2.11985324093,18.0595189564,19.2825112108,38.1573583367,1.83448838157,0.0,11.5368935997,0.0,0.0,0.0
2482,"Warren, TN",47177,16689,70.7292228414,14.4766013542,9.03589190485,14.506561208,11.7262867757,1.60584816346,0.683084666547,0.131823356702,0.341542333273,30.4691713104,6.50728024447,49.739349272,1.45005692372,0.0,2.58253939721,0.0,0.0838875906286,0.131823356702
2483,"Washington, TN",47179,47779,64.013478725,12.5808409552,7.50120345759,16.6474811109,10.4690345131,0.943929341342,0.316038426924,0.0795328491597,0.485568973817,16.4026036543,3.74013688022,65.5999497687,4.32826137006,0.136043031457,1.91088134955,0.0167437577178,0.148600849746,0.215575880617
2484,"Wayne, TN",47181,6701,66.5273839725,28.5778242053,11.4162065363,13.5054469482,11.0132815998,1.56693030891,0.253693478585,0.0,0.880465602149,18.6688553947,28.6673630801,32.7563050291,0.507386957171,0.0,7.64065064916,0.238770332786,0.0596925831965,0.0447694373974
2485,"Weakley, TN",47183,14928,67.9059485531,15.9699892819,8.90273311897,18.2542872454,12.0444801715,1.03831725616,0.2679528403,0.0,0.395230439443,28.4699892819,9.27786709539,49.5846730975,1.4268488746,0.0,2.06323687031,0.0,0.093783494105,0.180868167203
2486,"White, TN",47185,10191,72.4757138652,20.6260425866,9.43970169758,16.3281326661,9.42007653812,1.60926307526,0.186439014817,0.117750956727,0.637817682269,45.648120891,8.16406633304,30.7035619664,0.441566087724,0.0,5.43616916887,0.117750956727,0.0490628986361,0.0
2487,"Williamson, TN",47187,47005,78.7129028827,4.06552494415,4.85054781406,5.63131581747,3.76981172216,0.870120199979,0.268056589724,0.197851292416,0.361663652803,52.9518136368,5.93979363897,34.7026912031,0.229762791192,0.00850973300713,1.24242101904,0.0212743325178,0.0382937985321,0.0148920327625
2488,"Wilson, TN",47189,34921,77.8643223275,11.1365653905,6.07943644226,9.85653331806,6.47175052261,1.34016780734,0.466767847427,0.0572721285187,0.326451132556,28.4642478738,10.6354342659,52.4612697231,0.638584232983,0.0,1.61793763065,0.0,0.042954096389,0.0601357349446
2489,"Anderson, TX",48001,18436,66.9071382079,21.593621176,14.9598611412,15.7572141462,10.0943805598,2.41375569538,1.19874159254,0.461054458668,0.699717943155,24.3545237579,12.714254719,45.4220004339,0.0759383814276,0.0,2.02321544804,0.0,0.260360164895,0.189845953569
2490,"Andrews, TX",48003,5400,73.8888888889,17.9074074074,14.7962962963,8.37037037037,23.537037037,2.27777777778,2.0,0.296296296296,0.518518518519,41.5185185185,7.42592592593,36.1296296296,0.0,0.0,0.0925925925926,0.0,0.0,0.037037037037
2491,"Angelina, TX",48005,32435,66.5700632033,20.5857869585,11.5615847079,11.0898720518,10.7599815015,3.59796516109,1.83135501773,0.887929705565,0.558039155234,31.2594419608,9.13827655311,46.0120240481,0.0277478032989,0.0,1.63712039464,0.0524125173424,0.0647448743641,0.246647140435
2492,"Aransas, TX",48007,12848,59.3788916563,22.898505604,28.9227895392,4.79452054795,7.43306351183,2.77085927771,1.36207970112,0.614881693649,0.443648816936,22.9062889166,7.5498132005,39.9361768369,0.0389165628892,0.0,0.319115815691,0.0,0.0622665006227,0.264632627646
2493,"Archer, TX",48009,3871,81.9426504779,13.1232239731,13.5882200982,21.2864892793,12.5290622578,1.80831826401,0.542495479204,0.154998708344,0.361663652803,23.5856367864,15.4998708344,45.6212864893,0.258331180573,0.0,0.955825368122,0.0,0.258331180573,0.232498062516
2494,"Armstrong, TX",48011,920,85.652173913,11.4130434783,12.8260869565,35.7608695652,17.0652173913,1.52173913043,0.434782608696,0.326086956522,0.217391304348,50.4347826087,12.7173913043,22.5,0.434782608696,0.0,0.217391304348,0.217391304348,0.652173913043,0.0
2495,"Atascosa, TX",48013,14883,61.8289323389,31.8215413559,13.8883289659,11.8591681785,9.80985016462,5.32822683599,2.78169723846,1.00114224283,2.24417120204,18.1280655782,17.2142713163,48.3975005039,0.0806289054626,0.0,1.36397231741,0.0,0.510649734597,0.416582678223
2496,"Austin, TX",48015,10205,71.2689857913,18.7849093582,14.2871141597,21.9500244978,8.57422831945,3.21411073003,1.33268005879,0.881920627144,0.901518863302,19.2356687898,19.137677609,45.0367466928,0.352768250857,0.0,1.42087212151,0.0,0.176384125429,0.352768250857
2497,"Bailey, TX",48017,2738,83.7472607743,6.06281957633,14.2439737034,23.3382030679,29.3644996348,6.53761869978,2.08181154127,0.766983199416,1.27830533236,48.7216946676,10.9934258583,24.7991234478,0.438276113952,0.0,0.0,0.0,0.803506208912,0.0
2498,"Bandera, TX",48019,9503,62.3171630012,32.9369672735,26.2338208987,11.2806482164,5.35620330422,2.31505840261,0.999684310218,0.389350731348,0.757655477218,4.20919709565,17.2050931285,49.2791749974,0.168367883826,0.0,2.662317163,0.0,0.147321898348,0.0947069346522
2499,"Bastrop, TX",48021,22254,63.8626763728,28.5476768221,9.69263952548,12.1236631617,5.33387256224,3.73416015098,1.75249393367,1.01554776669,1.42446301788,14.4782960367,23.240765705,49.6000718972,0.314550193224,0.0,1.9861597915,0.0,0.498786734969,0.188730115934
2500,"Baylor, TX",48023,2820,79.9645390071,9.96453900709,36.4893617021,29.7872340426,23.7943262411,1.70212765957,0.921985815603,0.0,0.0,41.4539007092,11.7375886525,9.32624113475,0.0,0.0,0.709219858156,0.0,0.0709219858156,0.212765957447
2501,"Bee, TX",48025,10939,70.7103025871,13.8952372246,17.1679312551,16.6560014627,15.6321418777,4.68050095987,1.77347106683,0.548496206235,1.03300118841,24.3806563671,11.0430569522,46.3570710303,0.10055763781,0.0,0.356522534052,0.0,0.374805740927,0.219398482494
2502,"Bell, TX",48027,92782,60.6604729366,10.004095622,7.84096053114,7.31068526223,8.60619516717,3.9662865642,1.77728438706,0.494708025264,0.410639994827,24.4982863055,4.45991679421,62.3289000022,0.119635274083,0.0,0.271604406027,0.0118557478821,0.0991571641051,0.36968377487
2503,"Bexar, TX",48029,521359,65.8103149653,3.82979866081,6.21778851041,12.6059011161,12.0774744466,5.06925170564,2.74877771363,1.10614758736,0.567746984324,45.3094700581,1.98922431568,45.845952597,0.0408547661017,0.00153445130898,0.11911178286,0.0151527066762,0.125825007337,0.335085804599
2504,"Blanco, TX",48031,4031,75.2170677251,19.0523443314,18.0600347308,18.9034978913,7.81443810469,2.75365914165,1.38923344083,0.769039940461,0.843463160506,1.19077152071,21.632349293,53.262217812,0.198461920119,0.0,5.13520218308,0.0,0.347308360208,0.173654180104
2505,"Borden, TX",48033,435,78.3908045977,18.3908045977,32.8735632184,21.3793103448,20.0,2.98850574713,0.459770114943,0.459770114943,0.689655172414,0.689655172414,45.9770114943,19.7701149425,0.0,0.0,0.689655172414,0.0,0.0,0.0
